label,comment
1,要吃完了，在盒子里面发现一只蚊子，恶心到吐。再也不点这家了。差评！
0,非常不错，一如既往的打挤…。。
0,不好吃 不会再吃
0,不用尝味道了。肯定是一如既往的好
0,等你送来，人都饿死球了
0,服务很好 老板很热情 地方有点不好找 在试验一小下面 不过团的4人餐很划算 两个人去吃刚刚好 就是小龙虾不是很入味 再一次赞下服务和价格
0,很好 味道不错 服务态度也不错
0,味道好上菜快，肉质鲜嫩可口。服务态度好
1,太气愤了，下班又饿又累，等了半天居然包子送掉了，让他们补送过来不愿意，说退钱给我，菜粥没有了，给我换的山药粥，已经酸了，冒菜里面有几样东西也是臭的，太恶心了，再也不会点这家了
0,味道一般，刺还贼多，吃着有点辛苦，不过配菜还不错
0,味道很好，分量也很足，卖相相当好
0,分量太多了，一个人吃不完。。。。
0,服务好，老板很热情，分量足味道也很巴适
0,味道不错 菜品比较新鲜 质量不错 菜品有点少 价格实惠
0,服务态度很好，老板人也很好。值得一试
0,你确定是我点的饭，张这样的？鸡柳呢？就个辣白菜？饭里有几根土豆丝，一股糊味，我不是黑胡椒饭吧？烤肠没签？
0,味道一般吧，喜欢过来喝点小酒
0,第三次吃了，味道很好
0,味道非常好、服务非常好！....
0,如果服务跟上了就更好了。  希望改进吧。 会经常来
0,很多吃饭的人啊，都喜欢经常去哪呢。
0,味道不错，服务态度也可以，第一次团这家，以后可能还会来
1,虾不是很干净，土豆喝藕不耙，我们吃了3个人都拉肚子，非常失望，特地打电话去店里面说了有孕妇吃，卫生弄好一点，结果没的一点用，不会再光顾了
0,菜品足！服务好！我们十几人都吃不完！
0,去的藕然间，味道很好，没有因为团购差别对待，腊猪蹄比较好吃
0,雨下好大，可是蛋糕店里好温暖。这是第N次团购了，贝尔麦莎确实不错，每一样东东都做得不错。买饮料时还特地嘱咐厂家规定饮品要在几小时内喝完，不然影响品质。还会经常来喔！
0,店位置挺好找走，在红黄路上，店面装饰挺有品味的，堂内优雅宁静整洁清爽，卫生也挺干净，老板接待热情，验卷快，服务员态度挺好，服务也周到，上菜也快，订的优惠价的桑拿鱼，挺划算，一条整草鱼，制作得很有特色，鱼很入味，肉质特嫩，口感很好，非常好吃，很满意。
0,吃过很多次了，味道一如既往，位置很好找
0,店铺很好找，环境不错，米线非常好吃，强力推荐。
1,不厚道，偷吃我的苍蝇肉，就剩个翅膀！
1,上班每天中午都点外卖，昨天中午吃了你家的东西，晚上没吃，今天一直拉肚子。
0,味道不错，辣子螺丝还是可以，值得推荐！
1,一般来说，鹌鹑蛋新鲜煮了是光滑的，我不知道你们这个怎么了，是中毒了还是变质了，最主要的是还是臭的，
0,环境很好，今天不是周末，我们又选的中午的时间去的所以人不多。老板人很好，我们吃完一直在那儿小聚坐到下午4点。分量买的虽然是双人套餐，但是3个人能吃很饱。牛排奶味很足，那个汤很鲜，很有心，知道有人生日还给写了生日快乐。适合聚会
0,很不错，挺凉快的，分量有点点少，但味道比德香苑的好吃，服务热情，上菜也有点慢
0,米饭太硬，感觉是锅底的，还是剩饭备注啦不要酱油和辣椒，还是放啦。我肯定是不会再定这家啦。
0,送的很准时，男朋友很高兴，给个好评!
0,四种不同口味都很好吃，已经买过几次了，嘿不错，下次还会再买。送货的小哥服务很到位哦！
0,味道不错，只是位置很偏，很难找。
0,难吃的要死，我加的是双倍芝士，一点味都没有
0,位置好找，就在家对面。店面很大，服务还可以，菜品不错，六个人都没吃完，烤鸭一般，凉菜，小菜都不错。
0,去过几回了 味道很好吃  分量也很足 还会再去的
0,味道特别好，老板特别热情，环境很舒服，看起来也比较干净，两个人吃了特别多，非常好，下一次还去啊，强烈推荐。
0,吃冒菜的人好多，还排队。后面吃了之后感觉确实值得等，味道不错，环境也好。服务也还不错，关键价格还不贵，我带着小孩，还特意给我做了个清汤，宝宝连汤带菜全部吃完了，下次还去。到时候带朋友也去尝尝！
1,我的鸭血酸辣粉都成干拌粉勒#泡椒鸭血酸辣粉##烤肠#烤肠我有股馊味
0,很正的老火锅，团购菜品很新鲜，搭配都是爱吃的，味道
0,还是一如既往的好
0,实在是太坑人了，太坑了，骗人的，味道好差
1,这么近居然还迟到我都不说了，请问商家卫生在哪里，服务态度也不好，里面还有头发，这个都表明你们哪里卫生很差，很乱，很脏。介意大家不要点，态度很恶劣。
1,在你家点过很多次了，今天点的肉绝对有问题，是臭的。吃了一口就吐了
0,期待已久了。今天终于吃到了，很久都没我来吃了，比以前的菜品多了且味道也好了。 #酸奶# #蟹脚# #西瓜# #烤扇贝# #白灼虾#
0,服务很好 老板人也好 价格比重庆的冒菜价格稍微贵了点。 不过味道可以 个人吃起来有一点偏辣
1,#一品蒸饺##皮蛋瘦肉粥# 稀饭里由头发 蒸饺只有一个盒子 为什么收两个打包费 打包费就不说了 关键是头发 头发 只范恶心 差评 差评 差评
0,看到美女老板娘了，服务好，分量足，安逸安逸，安逸。下回儿还来，确实挺贴心的的。
0,全是些海椒不是很好吃
1,芸豆蹄花汤有毛腥味，味道很难吃，芸豆还有虫眼，鱼香肉丝还可以
0,菜品丰盛，味道不错。
0,不是肥牛…泡椒够辣但是不够酸 烫饭蛮好的
0,位置很显眼 从肿瘤医院进去直走很快就到了！因为提前预约了时间，人到齐了菜也上齐了，旁边等位的羡慕死我们了。老板人超好，上了这么丰富的菜品还送了一条烤鱼~羊肉赞！只是汤没有以前浓啦，不过可以理解。强烈推荐！
0,嗯菜还不错，吃的很尽兴。给留的大桌子。
0,经常来，味道还可以吧，牛排的味道需要加强，其他的菜品可以换换，每次都是这些，没有新鲜感
1,看图片吧 这么大只虫好恶心
0,奶茶很好喝 位置也很好找 是个不错的选择
0,商家配送慢，害我比预计时间多等了一个多小时，送到都冷了，不好吃
0,首先地理位置特别好找，就在熙街里面，老板娘的服务态度特别棒，特别热情，而且还是老乡，菜品也是十分新鲜，种类也是蛮多的，就是海鲜的种类再多一点就更棒了，蔬菜洗的很干净，没有什么脏东西，总之特别棒的一次美团体验，还会再去的。
0,不想多说   一个字:咸      
0,第二次来了，味道不错。。。环境也不错
0,不错，环境好，分量足，两个人完全吃不完，味道也不错
0,很不错，服务态度很好。卫生做的也很干净
0,缺东西，我点的粉丝呢？？？？我发誓一根都没得，，！！！
0,越来越不好吃了难吃的要死没有以前好而且价格高了好多
0,老板服务态度非常好，味道也好吃~~~还会再来哟
0,老顾客了 味道和环境氛围都是很不错的
0,推荐  好喜欢喝贡茶 性价比高。
0,味道很好吃呀，和读书时候一样。
0,各种好，服务好，快递好，蛋糕好
0,一如既往的好   吃火锅就到小天鹅
0,每次来时代星空都会注意到関三家，每次都说下次来试试，然后今天终于来了。我点的泡椒肉丝加一份丸子。泡椒味虽然看不到红鲜鲜的辣椒油，但味道依然很足。赠送的泡菜非常合我胃口，忍不住找老板多要了一碟。老板很大方，给我了超级多泡菜。总体来说卫生干净，态度好。也不存在分量小的问题，因为米线是免费加的。我打算下次多去试试其他口味。
0,我只能说物超所值。好吧！老板态度也很好！
0,态度好，喜欢奶盖乌龙，每次都必点
1,上次的少龙虾，说送饮料没送，说下次补上。这次数量是补上了，龙虾小得可怜不说，肉如图。然后说补上的饮料，也没有补上。打电话还是说下次，还怪我没有备注。上次你们自己说的下单以后打电话跟你们说。人的忍耐是有限度的，买了三次，第一次卤藕里面有头发，第二次少龙虾，饮料没送，第三次这样。差评，不会再来。
0,经常去吃，一直如此。
0,味道非常好吃，每个星期来2次，安逸得很，重庆最好吃的鱼
0,口味很好，服务也很好，很喜欢，以后会经常去的，简直太好吃了，环境这些都无可挑剔、完全高大上，么么哒！
0,服务态度好，味道也不错，关键是比较实惠
0,环境很好，菜品也很新鲜！老板很讲诚信，还会再去！
0,很喜欢 来了几次了 棒棒的 人很多 要早点去才行
0,不错，环境好，味道不错！态度很好！下次还去！
0,菜多，而且还很便宜。最重要的是味道还不错！很满意！
1,吃了拉肚子。一点当地重庆味道都没有
1,西瓜很不新鲜 香蕉也是送的发黑的烂的。送到时袋子里都是西瓜水。 
0,味道特别好，吃过很多次了，以前不知道有团购，以后还会去的，推荐红汤。
0,中午十一点去吃的，菜品很多，味道也不错，限时两小时也够了，走的时候外面好多好多人在等到起的，幸亏去得早哦，吃饭后面菜都被抢空了，上菜稍微慢一点
0,比较推荐朋友们来吃，店家服务态度很好，味道也可以。
0,还不错哟，和朋友一起吃都吃撑了
1,处理不是很有食欲   还有带毛得   又大陀，内脏完全没改刀 血还没熟
0,味道很好，菜品都很鲜，上菜速度也很快！
0,很垃圾&nbsp;不吃辣&nbsp;标注了的土豆粉&nbsp;像没长眼睛一样。分开装也说了很多次。
1,不好吃，不新鲜，小
0,服务很好，会详细的介绍各类奶茶
0,真实惠，四个人吃的好饱，味道很地道，吃无数次啦，还是一如既往的好，上菜超快，应该为团购提前都准备好的，服务很满意，好评好评 #嫩牛肉# #地瓜生抠鸭肠# #屠场鲜毛肚# #鸭血# #藕片#
0,我们是四个人吃，都吃不完，份量超足！正值中午吃饭高峰，上菜速度稍稍有些慢，等我们都快吃完了，才都没上完。可是真的吃得好饱！那个鱼的味道超级棒！特别入味，佐料都可以带回家下面吃！肉也非常嫩！很鲜！值得再去！
0,筷子都没有&nbsp;&nbsp;&nbsp;什么汤啊&nbsp;&nbsp;&nbsp;冷得
0,味道很好，服务很热情，会再次光临的
0,第二次去吃双人牛排套餐了，真的很好吃，味道很赞，沙拉薯条都还不错
0,差评，最不愉快的一次，咖啡送来全倒完了，还喝什么呀！真是不懂态度差 态度差 态度差 态度差 难吃 
0,蛋糕好吃  虽说是团购的  但是态度依然很好
0,味道不错，我和同事两个人吃得挺多的，第一次喝冬阴功汤，感觉很不错。
0,配送不满意，其它都好
0,菜品新鲜，味道也很正宗非常好吃！
0,一般，菜品没有以前新鲜
0,不是里脊肉，就是普通的肉。哎
0,态度很好，上菜也快，环境很有调调
0,味道不错。老板人好
0,很香，肉多，很好吃肉肉多，好朋友一块儿分享，几下就吃光了，真不错。
0,说好的饮料啊，骗人嘛
0,说实在话，虾太小了，而且不入味，看着包装都还可以，味道差了些
0,#肉沫拌面#不好吃，#鸡胗#没有以前味道好了，#鸡里脊#量少太贵了
0,环境好，味道好，价格优惠，下次继续期待！
0,一如既往的好吃，味道很不错
0,环境干净卫生，菜品也很齐全，非常不错
0,这是送的什么???店家随缘送餐吗???
0,很好吃，价格再便宜点更好了！
1,红提都有一股臭味
0,味道非常好，已经来过很多次了，老板服务态度非常好，店铺虽小但干净卫生，推荐大家去吃。特别推荐泡菜寿司，下次还会再来
0,味道不错，环境舒适，可以观赏溜冰。
0,服务可以，东西也不错，去了好多次了
0,服务好态度热情，东西好吃，干净
0,烤肉甜味太重了，是我吃过最难吃的原味烤肉饭！
0,一直很喜欢喝贡茶，不错呢哈哈哈
0,我不知道怎么评价了， 真的！ 服务太好了，很热情  很热情。  我相信来过的都会被服务员的热情服务而满意。  以后还会再来的， 也会推荐朋友同事来的。  送的花生浆是现磨的，味道也是很好喝，还有鸡蛋饭，银耳汤，冰粉都好好。就这样吧，谁来谁知道。
0,位置好找，菜品好，用团购券实惠
0,已经吃过好多次了，强力推荐
0,味道不错，牛筋好吃，溜丸子也好
0,不大好吃还有点小就是面包嘛下面
0,口味偏辣、但是还是跟好吃、只是老人孩子不是很适合！服务环境都还不错！吃过很多次、离家近、每次有家庭聚会都是这里！
0,凉了，而且！！！妈的这么碎是怎么回事
0,来过几次了，味道服务一如既往的好。
0,好喝，服务周到，良心卖家，很贴心，大力推荐！
0,味道好极了，第N次购买，服务也很周到
0,菜品新鲜，味道不错，环境也可以，不闹
0,店长小姐姐声音好温柔 猫猫也好可爱 人不多 特别安静 环境太赞了 坐了一下午 以后有时间再来嘻嘻嘻
1,菜品质量差 我居然在菜里看见了蛆、、、这么恶心呢....瞬间没食欲了
0,味道挺好，服务也很棒，我们去的那天人不多，可能因为是工作日吧，但菜品很新鲜，好几个人给我们服务，简直是VIP待遇了
0,不好吃，特别是蛋炒饭，饭都是容得
0,味道不错，鸡蛋仔真心好吃。奶茶也好喝
0,菜品不错，味道可口，服务热情细致，值得品尝。
0,一如既往的好吃、不用排位，去了就可以点
0,能不能一串归一串。吃起来就像炒菜一样。虽然味道还不错。倒是味道都到一块儿去了。都快分不清啥是啥了全放盒子里真的不靠谱。希望下次改进一下
0,超值，都来了好多次了，菜品很足，炸牛奶也很好吃
0,味道不错，比火锅好吃，服务态度好，收银的妹纸也好乖，下次有合适的聚餐还回去！
0,味道不错，分量和平时一样，值得推荐，
0,味道很好，老板很有礼貌，份量足，吃的饱饱的。
0,不错口味很好，服务也可以
0,第二次去了，非常喜欢，菜品新鲜，味道也不错
0,味道还凑合，但是这个速度……我十一点半多下单，一点才拿到，也只能呵呵了，再也不会来这家店了
1,菜里有像是头发的东西，反胃
0,点的东西没有加完。
0,菜品不错，感觉是鹅肉配鸭掌……
1,没吃过这么难吃的烤鱼，而且还苦，鱼里的苦胆还没扣干净
0,打底的海带和黄瓜吃了 鸡脚吃了一个。鸡脚不好吃不够干 水兮兮的  整个菜品看起也不好看
1,帆立贝都馊了，很大的味道！三文鱼里面吃出了爬虫…恶心到极致…
0,还不错，去了几次了
0,一如既往的味道，很喜欢，就是感觉糯米有点硬
1,凉粉里面居然有一只小强！666   你们的卫生情况差到这个地步？
0,味道不错 地方好找 环境还行 服务也不错～
0,很好吃味道很好 很划算 不错分量也还可以
0,特别好，已经去了好几次了。花甲很好吃
0,点了两个花菜，但是！我一点花菜都没吃到，肯定没放，不开心
0,经常吃这家店啊！菜品一如既往的好
0,不错挺好的，牛排口味也很好，已经去过多次就餐了～请朋友吃饭；来的也是这里水果沙拉，还有虾，芒果饮料口感也非常好，这些都是我的最爱⋯⋯牛排上的也很快⋯⋯服务员的态度也
0,离学校很近 美团很划算 老板人也很好 会再去的
0,服务非常好。菜品好吃新鲜。味道巴适。中间的小活动很不错。
0,价格合理，味道不错，服务员态度很好，值得品尝
0,味道好极了，希望以后继续保持下去！
0,环境很舒服 装修的很别致 没有油腻的感觉 价位也很合适 上菜速度也快 会再去
0,团购力度大，服务人员一直都很热情，特别是领班，上菜速度也比较快，推荐！
0,非常好吃，分量足，猪肝跟嫩个！
0,时间到了还没到，等了半天都没来，也不说一声
0,环境好，距离近，味道还好，值得购买
0,11点半点的，2点半送来，真的服！
0,环境很好，奶茶和果汁味道也很好。。。
0,还是一如既往的好 觉得他家很干净 碰到我们好多同学来吃 有团券还是很实惠的
0,老板很热心，蛋糕非常漂亮，味道也特别好，完全不腻人，奶油和水果也都特别新鲜，包装非常的小清新，分量也很足，没有吃完的蛋糕放在冰箱里面，第二天吃奶油也没有化，味道也依然和新鲜的蛋糕一样，但是还是建议大家打开后吃完哈，更健康，推荐！
1,这家老板太过分了，回锅肉的肉不知道是好久的吃着一股臭味，不要说太热的原因，这几天这么凉快
0,真的态度巨差。而且打电话一开始还没人接。
0,李公主卷好好吃！石锅饭也好吃，都很好吃！
0,麻辣牛肉真好吃！鹅肠也不错！火锅的味道很好！人是真的多啊！！！
0,位置：石油路地铁出口往龙湖A馆走大概200米左右。环境：是一家比较小的饮品站，没有桌子和座位。服务：只有一个服务员，虽然验证、做酸奶都是同一个人，但是小妹妹态度很好，全程笑眯眯的，很不错！味道：特别赞，真的特别好吃，酸奶铺底，上面放不同口味的果酱，然后放了哈密瓜、核桃、花生和奥利奥粉末，好好吃的说！！！
0,特别难吃 几乎无语#西瓜冰粥#
0,中辣 一点辣味没有 肉也不入味 要继续努力啊
0,味道很好 上菜速度很快 服务还是不错 就是服务员太少了
0,先说环境真心不错，有点bar的感觉！不得不说这个价位鱼的分量已经很足了，为了孩子特地点了不辣的，味道也是棒棒哒！小吃很香，每次都被我一个人消灭光！楚留香是孩子每次的规定菜品，好吃！饮料有免费的柠檬汁，还不错！
0,服务员少了  人不还不少  味道不错   一般般
0,以前就喜欢在她家买，味道好又实惠。态度也很好。
0,蛋糕很好吃，服务员态度很好，棒棒哒
0,经常去吃，觉得味道挺不错的，最喜欢那里的嫩牛肉，特别好吃
0,味道不错，炸的小鱼很好吃强烈推荐！
0,很不错，来了几次了，服务也很好，真的可以来试试啦
0,首先，位置很好找，就在东原出去一个小院里，环境也不错，好像比最先多加了些桌椅，美女们很热情，还给顾客一一介绍有些什么东西，很有耐心，完全没有歧视团购，奶茶很好喝，喝起来不腻，份量也很足，有机会下次还去！
0,店里面价格一样，非常好吃，看来生意是太好了，就是等很久时间。下次记得要提前打电话，喊老板先烤起，免得等很久，真空包装的，，，，方便携带，，老板还是非常的热情的，好吃，好吃，好吃，好吃，好吃，好吃。。。。。。
0,菜品味道还是不错的，很辣，很爽，很过瘾。
0,速度快，菜品多，价格优，口味好，下次还去。
0,送的好慢   暗了40分钟
0,就在我家楼下～老板很热情～分量也不错～不晓得是不是饿了～味道是我吃过的最好的～哈哈哈哈哈
0,味道相当的不错，而且服务很周到，因为来得挺早的，然后和闺蜜两个人使劲的拿菜，吃，菜品种类也很丰富，喜欢的都有，特别喜欢吃这儿的培根，烤了之后粘海椒面味道那是相当的好，而且这儿的甜品蛋糕也很好吃，特别是双皮奶。爱死它了
0,抱着对新店试一试的态度来看，没想到体验非常好，菜品新鲜，特别好吃。推荐一下
1,东西不新鲜。味道一般。包装太差。关键吃了肚子疼。没有下次了
0,老顾客了，去了很多次，那个姐姐特别好，拉花很漂亮
0,已经是第三次买了，感觉很不错，我的家人很喜欢
0,服务挺好的
0,服务很周到哦！菜品也还可以！环境还可以，给个赞
0,真的很好吃，无限次回购如果手机定不限次数那最好不过了
0,来吃过好多次了，几天不吃就想，正宗老火锅的味道，毛肚很巴适，特别推荐他家的麻辣牛肉，安逸得板，就是位置有点难找，还有桌子太少了，如果不预订经常都要等
1,昨天忘了评论，今天补起！请问，你的鸡杂是放了一万多天的鸡杂来的迈？不晓得好大一股怪味！吃都不喊吃！我怕吃了拉肚子！之前买你这家的鸡杂，觉得还可以！这次买！就这个样子？做啥子生意哟！谢谢你！虽然我点的外卖！我也是消费者！再这样！举报你！我都怀疑你是拿的前一天别个桌上剩下的鸡杂和在里面一起的！不要再把消费者当傻逼！这次我几十块买一个教训！也算值得！
0,喜欢吃大队长老火锅，经常去吃
1,吃完饭我们四个人三个人拉肚子了
0,学校周围的，这家味道很不错，团购算下来要便宜几块钱
0,味道不错，有点辣，够味
0,第二次来了，很喜欢，酸奶味很正，糯米软硬也刚好，个人喜欢少糖的！
0,服务好 菜品新鲜 很贴心 准备了手机套
0,味道好！菜品分量又足下次一定再来！赞赞
0,菜品很丰富，味道很好。服务态度也很棒。下次还会去的。
0,我们一家人都爱吃！酸奶好喝！我们喜欢原味的！
0,味道越来越好。分量也越来越多了。妈妈再也不用担心我吃不饱了。
1,#杂酱酸辣粉#本来不想给评价的，但是确实太难吃了，忍不住想吐槽一下，食材不新鲜，粉煮得太烂了…#藤椒鸡腿#鸡腿也是难吃到爆，店家居然还整个力荐，我也是醉了
0,服务好，环境好，我们都是这里的老顾客了，味道真的不错，吃了还想在吃，
0,味道很不错，老板也很热情哇，还送了豆腐汤，那豆腐真的很好吃，还特地加了一份。
0,感觉味道很不错，配菜什么的都还可以。 #烤鱼# #水煮花生# #米饭#
0,还不错，老板娘人很好，还送了梅子酒，挺好喝的
0,东西很多，菜品很丰富，态度也不错，#培根# #2元面饼# #仙草# 很多很多的菜，菜品新鲜，服务员态度很好，而且也很敬业，自助饮料无限畅饮，自制菜品也很美味，甜品丰富，味道还不错，分量也足，下次一定去，味道也有改变
0,老板娘人非常好，对我们非常热情，店员非常可爱，关键是划算，老板娘还会帮忙组局，这样的店铺非常有意思。
0,钵钵鸡简直无语，完全和图片介绍差得太远！分量简直是少得可怜，味道也一般。招牌酸辣粉也一般，还没得莱得快好吃。这家店，一锤子买卖，不得再来了。#钵钵鸡小份##招牌炸酱酸辣粉##靖哥哥纯手工冰镇红糖小汤圆##章鱼小丸子#
0,鹅肝太好吃了，非常喜欢！可惜三文鱼没有了，没吃到，可惜了！
0,位置挺好找，味道挺好，份量很足
0,不是第一次买了，味道非常好，每天都想吃
0,味道不错～环境干净，服务也不错。
0,买的香芋丸子根本没有，什么情况，而且这顿饭等了一个半小时，不仅慢而且东西还少了 绝对的差评
1,四只大闸蟹99元，说好一小时内送到，等了3个小时，更气的是螃蟹居然都是死蟹拿来蒸熟，比自己去超市买的4元一只的山寨大闸蟹还要烂，打开壳全是水，几乎没肉，还臭，别说蟹黄了，你们这样做对得起你的良心吗？比骗子还可恶，这100元哥赏你了，。估计你家所谓的大闸蟹都是菜场扔掉的，你捡回来卖吧。真是悲哀。。。
0,超级好吃 喜欢他家的装修格调 下次还会光临
0,外国友人，很可爱，
0,态度好，服务好，量又是，服务送上门
0,没有筷子  这让人尴尬
0,牛排还是很好吃的～蔬菜也沙拉不错，还有冰淇淋感觉的蛋糕，夏天吃起来很爽～
0,第二次购买，第一次觉得味道一般，但今天的味道实在难吃得莫法，整个菜完全只有辣味，说不出那种感觉来#蒜泥茄子#一点油都没有
1,你们味道虽然不错，但是怎么有蚊子在里面，让我们很失望
0,很好吃，羊肉羊杂都好吃，推荐来吃
0,垃圾中的垃圾  浪费钱
0,服务态度好，菜量足，值得推荐。
0,挺好喝的酸奶
1,一点都不新鲜，有馊味，直接扔了
0,团了好多次了 强烈推荐 值得品尝
1,骑手速度非常快。善意的提醒一下老板，别用那种馊了的油来炒菜，你来吃吃试试。成本不是这样节约的
0,味道不错，辣味适中，分量也足，下次还回来！
0,菜品新鲜，种类繁多，味道好，干净卫生
0,个人觉得小汤圆好吃诶，蔬菜挺新鲜的嘞，团购四人餐吃得饱饱的哟
0,经常来吃，很划算
0,老顾客了，一切都还不错，家人也满意
0,菜品很好，口味也很好，下次一定还得去吃
0,品种齐全，品质好，口味也不错！
0,火锅很好吃哦，服务态度也很好
0,送餐差评。随便扔一个地方也不说声。要不是不小心被同同学发现提醒可能还要一直等了
0,话说这闻到真的没话说，老板人很好，祝老板生意兴隆～
0,很好 味道很好 服务不错 回购很多次了
0,环境不错，上菜也比较快，菜的口味也不错，团购还是比较优惠
1,肠粉还不错，绿豆粥是馊的，这个天确实很容易坏，不过餐馆里的食物肯定是放冰箱里的吧？放冰箱还能坏起码两天之前的了吧
0,丝袜奶茶实在是好喝！
0,很喜欢吃大通冰室的鸡蛋仔，口味很好，就是人太多了，等了二十几分钟才拿到
0,这个价位这个味道真心不错.俩个人去吃了68块钱的团购.不喜欢的菜品还可以换
0,位置很好找，不需要排队，上菜速度快，分量多，味道很好，经常去吃，
0,性价比高，团购便宜了很多，不错。
0,好吃，来吃了很多次了，菜品很新鲜。
1,吃完我才发现里面有虫，晕，怎么会这样，不知道是不是只有一只虫，吃的时候也没注意
0,味道不错的！坐在里面吃饭很有感觉、老板娘人很好！热情周到
0,菜品不错，分量足，价格合适，环境不错，值得推荐。
0,份量很足，二两像三两，吃得好撑，榨菜好评
0,简直太棒了！环境很好，分量很足！鱼超好吃！真的非常满意！很上档次一家店！
0,我要的梅林午餐肉 你给我送的火腿肠  这有点欺骗人
1,首先没有青椒皮蛋，其次肥肠无比的酸，馊掉了，希望你们给我一个解释。
0,实惠，女孩吃分量差不多，味道不错，自我感觉，比404旁边老太婆好吃
0,非常好吃，蛋糕很香，推荐大家。
0,味道很不错  建议大家锅底最好先来个微辣的
1,第一次给美团差评，腊排骨的肉有问题，是变质的排骨熏的，连腊味都盖不住那股变质的味，不敢吃了
0,团购的服务员对我们也很热情并没有因为是团购就不管我们，这里的服务员非常的有礼貌，并且还有自助的西瓜跟龟苓膏、凉虾、冰粉... 其次就是火锅的味道，才开始没有什么感觉，到后面味道出来了，很好吃，还有点辣，很适合我的口味，菜品也和新鲜，份量也足，我们团购的四人餐，实际是二个人去吃，没有吃完，但是服务员还把另外二罐调味油给了我们，并不吝啬噢！最后就是环境，我们去的时候人非常的多，正是吃饭的高峰期，还好运气好没有等，二个人毕竟是非常的好找位置的，我们坐的有点靠厕所，所以用布帘遮到的，也不会闻到厕所味，但是拉开帘子
0,挺好的，在这喝喝下午茶，看会书
0,今天难得遇到普拉那餐厅做自助诶～168烧烤自助、菜品好丰富、凉菜、沙拉、水果、烤鸡、肉面包、最最最最最重要的是还有肉眼牛排可以吃诶～超级划算啊。虽然只是每周六才有烧烤自助、但一周一次也是不错的！大家快来吧～很遗憾今天忘记拍照了【图是以前的】
0,小巧精致菜品
1,鸡蛋上面发现一根头发&nbsp;&nbsp;&nbsp;羊肉只有4片散碎&nbsp;&nbsp;餐厅纸也没得一张&nbsp;&nbsp;&nbsp;比起正中羊肉粉还差一大截&nbsp;&nbsp;&nbsp;
0,中间面包有水果的，那个骰子和麻将都是白巧克力，赌神也是巧克力，连蜡烛都看着不错，不是很廉价的那种哟，店家姐姐很好，送到轻轨里面的。蛋糕不错，4个人根本吃不完。麻将蛋糕还是很新颖的，很喜欢，下次再来个小车蛋糕可不可以便宜点啊
0,上菜快，小朋友特喜欢，价格优惠，好
0,换了厨师和点菜方式，比几年前好很多，老顾客很久没吃了，还以为还是不好吃，不过感觉味道越来越好了，不错
0,服务到位，蒜蓉，和油闷，两种虾都吃了，都不错，本人爱吃油闷得，男友喜欢吃蒜蓉，，蒜蓉的虾不是特别新鲜，还是强力推荐一下，
0,味道不好吃，粉呢又太硬，老板你是舍不得煮么，直接给我送来了
1,第一次吃你们家三文鱼的时候上桌时连冰都没退，这次点外卖呢，三文鱼就跟被风干过一样…牛逼
0,鲜奶紫米露，最爱！
0,等了两个多小时才送到，不想说什么了，所谓意面就是打卤面
0,环境整洁卫生，服务好，味道也不错……真的
0,老顾客了，回头客，去过多次！非常满意！
0,莱品好服务好一直吃熬家火锅不错的选择我的最爱
0,菜品新鲜，分量足，味道不错，服务态度也很好，没有因为我们是团购就区别对待，非常值得赞一个！对于我们这些火锅爱好者来说又多了一个好地方，以后就他家了。
1,今天汤里居然有苍蝇
0,菜品数量多分量足，味道也不错，十个成年人吃过后都还剩了很多，服务也很好，从电话预定到服务员都不错，就是桌子有点小，菜都没有地方放了。
0,一如既往的好，豪华的确实分量多，完全吃不完。
0,作为一个重庆人。你们的腊肉是甜的不说。我点的蒜苗腊肉。结果只有花菜。蒜苗五指能数清。希望改正
0,味道不错，老板特别的好
0,位置挺好找的，口味不错，菜品比较新鲜！
0,环境好位置好找，味道好份量足，孩子很喜欢，下次还会光临
1,包子还可以，不过我想说八点过几分下单，九点十五才到，这个都能忍，不能忍的是粥里有虫
0,吃好多次了，根本停不下来，适合喜欢吃菜的主儿
0,口感好，深受年轻人的喜爱，每次买的时候前面都有人排着队。
1,这次又咸 吃了我今天还拉肚子 肚子痛得要死 做餐饮卫生第一 吃死人负不起责
0,服务好 分量足 味道好不错 两个人吃的四人餐没吃完 还剩得多
0,这是点过最差的一次外卖 菜量少味道差不说  配送还慢
0,点的里脊肉 送的瘦肉
0,系统打电话接了之后一直在下面等着拿餐，没有等到，快递员给我打电话没有接到，回电话过去就态度特别不好，还骂人，下去拿餐的时候也发生的直接冲突，快递员一直骂脏话，说了差评无所谓，投诉他也无所谓！作为消费者受到这种欺负表示不会再次购买，建议大家也不要购买！免得要被快递员骂！如果因为差评收到快递员的电话骚扰，我会选择报警的！
0,服务不错，分量足，可以
0,鲫鱼很好吃，份量很足，八个人吃还没有吃完。老板人也很不错
1,我和朋友吃了拉肚子都上了好几次厕所了！
1,态度差 送得慢 沟通困难 难吃 量太少 不卫生 菜凉了 
1,不卫生 ！红烧肥肠里面有很大一个虫子！我吃完了看到有虫吐了一半出来！大早上真是醉了！
0,第二次来了，我觉得味道还不错，这个是生滚粥，把食材放入粥中烫熟就好了吧，里面有螃蟹，虾和鱿鱼，打包收了2元，验证后给了个号牌，就不用等在那了，菜品好了之后，号牌会震动发出鸣叫，再过去取，这个比较人性化，不错，分量足，够2人吃
